Contrato;Empresa;Cód. Obra;Obra;Cód. Fornecedor;Fornecedor*;CPF/CNPJ Fornecedor; Objeto do Contrato;Data do Contrato;Data de Término;Situação do Contrato;Data da alteração de situação;Descrição da alteração de situação;Responsável;Situação de Autorização;Autorizado por;Cód. Tipo do Contrato;Tipo do Contrato;Total Mão de Obra;Total Material;Total;Total Medido;Saldo;Cód. Centro custo previsão;Centro custo previsão;Cód. departamento previsão;Departamento previsão;Observação da previsão;Total em Aberto;Total Sinal;Cód. Centro custo sinal;Centro custo sinal;Cód. Departamento sinal;Departamento sinal;Vencimento do sinal;Observação do sinal;Retém impostos no sinal;Total Fat. Direto;Total Fat. Direto Vinculado;Fat. direto outro(s) contrato(s);Fat. direto considera indice;Fat. direto por desconto
CTF/1200076;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;4019;COSTA E FEIJO ADMNISTRACAO CONSULTORIA E PARTICIPACAO IMOBILIARIA LTDA;32.924.493/0001-42;ASSESSORIA E CONSULTORIA AMBIENTAL - COSTA E FEIJO;24/09/2024;25/12/2024;Concluído;08/10/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 784.011,78;;R$ 784.011,78;R$ 784.011,78;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200075;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;768;DINAMICA CONSULTORIA E TREINAMENTOS EIRELI;17.415.283/0001-35;PROJETO DE PROTEÇÃO CONTRA INCENDIO + APROV - DINAMICA - 100% SERVIÇOS;17/09/2024;25/12/2024;Rescindido;11/10/2024;AREA SOLICITOU A EXCLUSÃO DO CONTRATO ;ANA PAULA MINOMO;Aprovada;Matheus Maia Elias ;2;MÃO DE OBRA;;;;;;;;;;;;;;;;;;;não;;;não;não;não
CTF/1200074;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;458;CAVU TOPOGRAFIA E CONSTRUTORA LTDA;59.083.642/0001-44;DEMARCAÇÃO DE PONTOS - CAVU 100%SERVIÇO;13/08/2024;13/11/2024;Concluído;26/08/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KAREN ALVES;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 3.000,00;;R$ 3.000,00;R$ 3.000,00;;12020;INCORPORAÇÃO/LOTEAMENTO;14;PLANEJAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1200073;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3936;ORGAM SERVICOS ADMINISTRATIVOS - EIRELI;19.042.799/0001-07;HONORARIOS ADV'S - ORGAM;29/07/2024;29/11/2024;Concluído;26/08/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 9.000,00;;R$ 9.000,00;R$ 9.000,00;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200072;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3922;L M DO PRADO GUERRA MECANICA EIRELI;41.749.484/0001-53;MANUTENÇÃO DE CAMINHÃO (TERMO DE COMPROMISSO AMBIENTAL) - L.M PRADO MECANICA;16/07/2024;16/10/2024;Concluído;08/08/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;Matheus Maia Elias ;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 7.077,00;R$ 10.560,00;R$ 17.637,00;R$ 17.637,00;;12020;INCORPORAÇÃO/LOTEAMENTO;14;PLANEJAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1200071;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3923;VALERIA DIAS;06.300.310/0001-08;LOCAÇÃO DE CAMINHÃO CESTO (TCA) - MEGA RENTAL;16/07/2024;16/10/2024;Concluído;14/08/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KAREN ALVES;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 41.000,00;;R$ 41.000,00;R$ 41.000,00;;12020;INCORPORAÇÃO/LOTEAMENTO;14;PLANEJAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1200070;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3056;HOTEIS SLAVIERO DO BRASIL LTDA;03.149.170/0008-05;EVENTOS (AGE) - HOTEIS SLAVIERO;16/07/2024;16/12/2024;Concluído;04/12/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 5.663,36;;R$ 5.663,36;R$ 5.663,36;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200069;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3911;OBRAS GUARU ENGENHARIA LTDA;32.451.630/0001-79;SERVIÇOS PARA ATENDIMENTO AO TCA GRU - OBRAS GUARU 100%SERVIÇOS;16/07/2024;16/11/2024;Concluído;08/08/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KAREN ALVES;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 23.000,00;;R$ 23.000,00;R$ 23.000,00;;12020;INCORPORAÇÃO/LOTEAMENTO;14;PLANEJAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1200068;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;458;CAVU TOPOGRAFIA E CONSTRUTORA LTDA;59.083.642/0001-44;LEVANTAMENTO PLANIALTIMETRICO - CAVU;23/05/2024;23/06/2024;Concluído;05/06/2024;"Situação alterada através de liberação de medições. O contrato foi totalmente medido.

Alteração de situação para envio de O.S";ANA PAULA MINOMO;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 5.150,00;;R$ 5.150,00;R$ 5.150,00;;12020;INCORPORAÇÃO/LOTEAMENTO;18;PRODUTO;;;;;;;;;;não;;;não;não;não
CTF/1200067;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;458;CAVU TOPOGRAFIA E CONSTRUTORA LTDA;59.083.642/0001-44;ASSISTENTE TECNICO (ACOMPANHAMENTO NA PERICIA AREA TAG) - CAVU - 100% SERVIÇOS;21/05/2024;25/12/2024;Concluído;24/05/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 4.700,00;;R$ 4.700,00;R$ 4.700,00;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200066;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3076;MAZZUCO E MELLO - SOCIEDADE DE ADVOGADOS;26.257.445/0001-45;HONORÁRIOS ADV'S -  MAZZUCO E MELLO;29/04/2024;29/08/2025;Parcialmente medido;;;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 213.106,02;R$ 191.795,40;R$ 404.901,42;R$ 366.542,46;R$ 38.358,96;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;R$ 38.358,96;;;;;;;;não;;;não;não;não
CTF/1200065;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3643;INSTITUTO DE REGISTRO DE TITULOS E DOCUMENTOS E DE PESSOAS JURIDICAS;06.035.619/0001-18;DESPESAS COM CARTÓRIO  - INSTITUTO DE REGISTRO DE TITULOS E DOCUMENTOS E DE PESSOAS JURIDICAS;01/04/2024;01/07/2024;Concluído;27/05/2024;SITUAÇÃO ALTERADA PARA AJUSTE AO CONTRATO (JA FOI TOTALMENTE MEDIDO) , DEPTO JURIDICO SOLICITOU A BAIXA.;KATIA SANGALI;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 29,48;;R$ 29,48;R$ 29,48;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200064;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;1213;INST ESTUDOS PROTESTO TITULO;45.876.117/0001-71;DESPESAS CARTÓRIO - INST ESTUDOS PROTESTOS;01/04/2024;15/06/2024;Concluído;27/05/2024;SITUAÇÃO ALTERADA PARA AJUSTE AO CONTRATO (JA FOI TOTALMENTE MEDIDO) , DEPTO JURIDICO SOLICITOU A BAIXA.;KATIA SANGALI;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 428,16;;R$ 428,16;R$ 428,16;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200063;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3040;VERTICE ARQUITETURA E CONSULTORIA EIRELI;16.926.220/0001-80;ELABORAÇÃO DE LAUDO TÉCNICO JUDICIAL - VERTICE 100%SERVIÇOS;12/03/2024;25/10/2024;Concluído;12/08/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 36.000,00;;R$ 36.000,00;R$ 36.000,00;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200062;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;458;CAVU TOPOGRAFIA E CONSTRUTORA LTDA;59.083.642/0001-44;LEVANTAMENTO PLANIALTIMÉTRICO - CAVU 100%SERVIÇOS;09/02/2024;09/04/2024;Concluído;22/02/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;Matheus Maia Elias ;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 62.754,08;;R$ 62.754,08;R$ 62.754,08;;12020;INCORPORAÇÃO/LOTEAMENTO;16;LOTEAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1200061;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;458;CAVU TOPOGRAFIA E CONSTRUTORA LTDA;59.083.642/0001-44;ANALISE E ELABORAÇÃO DE LAUDO TÉCNICO DE TODA CADEIA SUCESSÓRIA DE TRANSCRIÇÃO E MATRICULA DO TAG/ E ELABORAÇÃO DE LAUDO DE USUCAPIÃO - CAVU TOPOGRAFIA;29/01/2024;15/03/2024;Concluído;19/03/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 105.000,00;;R$ 105.000,00;R$ 105.000,00;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200060;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3667;NOVA GEOTEC GEOFISICA LTDA;20.945.048/0001-80;SONDAGEM A PERCUSSÃO - NOVA GEOTEC 100%SERVIÇOS;24/01/2024;24/08/2024;Concluído;09/05/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;WERLE SILVA;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 33.800,00;;R$ 33.800,00;R$ 33.800,00;;12020;INCORPORAÇÃO/LOTEAMENTO;16;LOTEAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1200059;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3660;3MA ENGENHARIA LTDA;09.180.570/0001-85;ELABORAÇÃO E APROVAÇÃO DE PROJETO DE BOMBEIRO - 3MA 100%SERVIÇOS;24/01/2024;24/04/2024;Rescindido;30/04/2024;Não seguiremos com a aprovação de bombeiro do TAG por causa da venda.;WERLE SILVA;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 25.000,00;;R$ 25.000,00;R$ 2.500,00;;12020;INCORPORAÇÃO/LOTEAMENTO;16;LOTEAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1200058;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3664;NAVARRO ADVOGADOS;04.095.385/0001-79;HONORARIOS ADV - NAVARRO ADV 100%SERVIÇOS;18/01/2024;18/09/2024;Concluído;26/07/2024;"realizado adt negativo e mudança da situação do contrato para concluído nesta data, após a solicitação da área.
""Por gentileza, o CTF/1200058 já foi completamente pago, mas ainda há um saldo restante, pois a prestação de serviços não atingiu o teto de R$ 80k""
";Matheus Maia Elias ;Aprovada;LILIANE SILVA;2;MÃO DE OBRA;R$ 77.374,74;;R$ 77.374,74;R$ 77.374,74;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200057;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3207;VITALE, BICALHO E DIAS SOCIEDADE DE ADVOGADOS;27.977.626/0001-09;HONORARIO ADV / ASSESORIA TRIBUTARIA PARA GARANTIR A ADESÃO AO PPI DE GRU REFERENTE AOS DEBITOS DE IPTU DO TAG - VITALE E BICALHO ADV 100%SERVIÇOS;18/01/2024;18/06/2024;Concluído;29/04/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 51.689,13;;R$ 51.689,13;R$ 51.689,13;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1200056;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3114;BACHEMA SERVICOS ANALITICOS AMBIENTAIS LTDA;04.046.780/0001-61;FATURAMENTO DIRETO DO LABORATÓRIO BACHEMA PARA ANALISES QUIMICAS ( CONTRATO BASE CTF/1200041 BTX GEOLOGIA ) - 100% SERVIÇOS;12/01/2024;25/03/2024;Concluído;29/01/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;WERLE SILVA;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 9.608,00;;R$ 9.608,00;R$ 9.608,00;;12020;INCORPORAÇÃO/LOTEAMENTO;16;LOTEAMENTO;;;;;;;;;;não;;;sim;não;não
CTF/1200055;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3645;FLIGHT SERVICOS E COMERCIO LTDA;21.346.605/0001-09;ELABORAÇÃO E MONTAGEM DE PROCESSO DE APROVAÇÃO JUNTO A COMAER / DECEA - FLIGHT - 100% SERVIÇOS;12/01/2024;19/04/2024;Concluído;04/06/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;WERLE SILVA;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 5.900,00;;R$ 5.900,00;R$ 5.900,00;;12020;INCORPORAÇÃO/LOTEAMENTO;16;LOTEAMENTO;;;;;;;;;;não;;;não;não;não
CTF/1100018;110 - SITIO DO VOVO EMPREENDIMENTOS IMOBILIARIOS LTDA.;11010;PROJETO SITIO DO VOVO	;1820;NORTECNO - PROJETOS, PLANEJAMENTOS E CONSTRUCOES EIRELI;67.500.678/0001-04;CONSULTORIA PARA LEGALIZAÇÕES - NORTECNO;16/12/2024;16/02/2025;Pendente;;;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 5.000,00;;R$ 5.000,00;;R$ 5.000,00;11020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;R$ 5.000,00;;;;;;;;não;;;não;não;não
CTF/1100017;100 - PARQUE CENTRAL GUARULHOS DESENVOLVIMENTO IMOBILIÁRIO S.A;10010;ADMINISTRATIVO;2168;ROSNER E FADUL SOCIEDADE DE ADVOGADOS;11.246.362/0001-83;HONORARIOS ADV - ROSNER E FADUL;26/11/2024;26/01/2025;Concluído;11/12/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 9.302,00;;R$ 9.302,00;R$ 9.302,00;;10015;DESPESAS INCORPORAÇÃO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
CTF/1100016;110 - SITIO DO VOVO EMPREENDIMENTOS IMOBILIARIOS LTDA.;11010;PROJETO SITIO DO VOVO	;63;ADS CONTABILIDADE  - ADEMIR DE SOUZA SILVA CONTABILIDADE;30.888.247/0001-57;SERVIÇOS DE DESPACHANTE - ADS CONT;09/10/2024;31/12/2025;Parcialmente medido;14/01/2025;"Situação alterada através de liberação de medições. O contrato foi totalmente medido.

Situação alterada para inclusão de verba anual para 2025 (14/01)";KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 1.750,00;;R$ 1.750,00;R$ 1.350,00;R$ 400,00;11020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;R$ 400,00;;;;;;;;não;;;não;não;não
CTF/1000011;100 - PARQUE CENTRAL GUARULHOS DESENVOLVIMENTO IMOBILIÁRIO S.A;10010;ADMINISTRATIVO;63;ADS CONTABILIDADE  - ADEMIR DE SOUZA SILVA CONTABILIDADE;30.888.247/0001-57;SERVIÇOS DE DESPACHANTE - ADS CONTABILIDADE;12/09/2024;25/12/2025;Parcialmente medido;14/01/2025;"Situação alterada através de liberação de medições. O contrato foi totalmente medido.

Situação alterada para inclusão de verba anual para 2025 (14/01)";KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 4.137,47;;R$ 4.137,47;R$ 3.778,58;R$ 358,89;10010;ADMINISTRATIVO;9;JURIDICO;;R$ 358,89;;;;;;;;não;;;não;não;não
CTF/1000010;100 - PARQUE CENTRAL GUARULHOS DESENVOLVIMENTO IMOBILIÁRIO S.A;10010;ADMINISTRATIVO;2339;SUMFORCES COWORKING;29.998.034/0001-07;ENDEREÇO FISCAL - SUNFORCE;03/07/2024;31/12/2025;Parcialmente medido;;;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 3.781,00;;R$ 3.781,00;R$ 1.592,00;R$ 2.189,00;10015;DESPESAS INCORPORAÇÃO;9;JURIDICO;;R$ 2.189,00;;;;;;;;não;;;não;não;não
CTF/1000009;100 - PARQUE CENTRAL GUARULHOS DESENVOLVIMENTO IMOBILIÁRIO S.A;10010;ADMINISTRATIVO;1695;MELLO E RACHED SOCIEDADE DE ADVOGADOS;20.532.011/0001-20;ASSESSORIA JURIDICA - MELLO RACHED;01/07/2024;31/12/2025;Parcialmente medido;;;KATIA SANGALI;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 213.000,00;;R$ 213.000,00;R$ 95.364,98;R$ 117.635,02;10015;DESPESAS INCORPORAÇÃO;9;JURIDICO;;R$ 117.635,02;;;;;;;;não;;;não;não;não
CTF/1000008;100 - PARQUE CENTRAL GUARULHOS DESENVOLVIMENTO IMOBILIÁRIO S.A;10010;ADMINISTRATIVO;3241;PLANEJARE CONTABILIDADE SOCIEDADE SIMPLES LTDA;49.347.349/0001-93;PRESTAÇÃO DE SERVIÇOS CONTABEIS - REEMBOLSAVEL.;27/02/2024;31/12/2024;Rescindido;13/01/2025;Encerramento devido a troca de contrato para com outra empresa. ;ADRIANA;Aprovada;WELISON DE OLIVEIRA SOUSA;1;MATERIAIS E MÃO DE OBRA;R$ 44.638,00;;R$ 44.638,00;R$ 42.609,00;;10015;DESPESAS INCORPORAÇÃO;8;FINANCEIRO;PRESTAÇÃO DE SERVIÇOS CONTABEIS - REEMBOLSAVEL.;;;;;;;;;não;;;não;não;não
REC/7400001;740 - BLVD ALTI EMPREENDIMENTO IMOBILIÁRIO LTDA;74000;PROJETO BLVD ALTI;3276;OPORTUNIDADES EM ALPHAVILLE CONSULTORIA IMOBILIARIA LTDA;32.158.502/0001-31;PONTOS DE CAPTAÇÃO - SF/OPORTUNIDADES;30/09/2024;30/09/2025;Parcialmente medido;;;GUSTAVO NASCIMENTO;Aguardando autorização;Matheus Maia Elias ;1;MATERIAIS E MÃO DE OBRA;R$ 571.200,30;;R$ 571.200,30;R$ 371.200,30;R$ 200.000,00;74020;INCORPORAÇÃO - BLVD ALTI;7;COMERCIAL;"Reembolsos referentes aos pontos de captação contratados para os meses de Outubro e novembro. A SF fará a contratação e iremos reembolsr pela empresa Oportunidades.
Valor estimado: R$ 252.550,30";R$ 208.827,80;;;;;;;;não;;;não;não;não
REC/7000003;700 - TERRAS DE SANTANA DE PARNAIBA EMPREENDIMENTOS IMOBILIARIOS LTDA;70019;MARKETING;2731;SAMPA & FERRACO CONSULTORIA IMOBILIARIA LTDA;22.477.512/0001-86;REEMBOLSO - SF (SAMPA E FERRACO);28/03/2024;28/05/2024;Concluído;16/04/2024;"SITUAÇÃO ALTERADA PARA CORREÇÃO, A SC FOI FEITA NA OBRA ERRADA.

ENCERRADO A PEDIDO DA AREA EM 26/11/24";RENATA CRISTINA VIEIRA GARCIA;Aprovada;Matheus Maia Elias ;2;MÃO DE OBRA;;;;;;;;;;;;;;;;;;;não;;;não;não;não
REC/5100004;510 - SPE VISTA ALTA ALPHAVILLE LTDA;51010;PROJETO - VISTA ALTA;3741;J. MARQUES SILVERIO;25.297.478/0001-56;REEMBOLSO - J. MARQUES SILVERIO;01/04/2024;01/07/2024;Concluído;04/04/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;RENATA CRISTINA VIEIRA GARCIA;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 550,00;;R$ 550,00;R$ 550,00;;51012;MARKETING;6;MARKETING;;;;;;;;;;não;;;não;não;não
REC/5100003;510 - SPE VISTA ALTA ALPHAVILLE LTDA;51010;PROJETO - VISTA ALTA;3723;MARCELO DAINEZ LAUAND;306.051.688-06;REEMBOLSO DO CAFÉ DA MANHÃ DOS CORRETORES - MARCELO DAINEZ LAUAND;07/03/2024;30/04/2024;Concluído;21/03/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;RENATA CRISTINA VIEIRA GARCIA;Aprovada;Sienge Api;3;MATERIAIS;;R$ 146,57;R$ 146,57;R$ 146,57;;51012;MARKETING;6;MARKETING;;;;;;;;;;não;;;não;não;não
GUIA/7500069;750 - ESTÂNCIA PARQUE ATIBAIA II EMPREENDIMENTO IMOBILIÁRIO LTDA;75000;PROJETO ESTÂNCIA PARQUE ATIBAIA II;3126;MUNICIPIO DE ATIBAIA;45.279.635/0001-08;TAXAS DE EMISSÃO DE CTR'S REFERENTE A DESTOCA DAS RAIZES (BOTA FORA);25/04/2024;25/07/2024;Concluído;02/05/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;FELIPE CHUKR;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 20.042,16;;R$ 20.042,16;R$ 20.042,16;;75010;CONSTRUÇÃO;23;Engenharia 3ºs;;;;;;;;;;não;;;não;não;não
GUIA/7400003;740 - BLVD ALTI EMPREENDIMENTO IMOBILIÁRIO LTDA;74000;PROJETO BLVD ALTI;325;SECRETARIA DA FAZENDA E PLANEJAMENTO;46.377.222/0001-29;TAXA/DARE PARA INICIO DA ANÁLISE PROJETO PELO CORPO DE BOMBEIROS.;24/01/2024;24/02/2024;Concluído;04/09/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;Victoria Herendy;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 10.105,36;;R$ 10.105,36;R$ 10.105,36;;74020;INCORPORAÇÃO - BLVD ALTI;13;INCORPORAÇÃO;;;;;;;;;;não;;;não;não;não
GUIA/5200002;520 - SPE GLK ALPHAVILLE LTDA.;52010;PROJETO GLK ALPHAVILLE;1778;MUNICIPIO DE SANTANA DE PARNAIBA;46.522.983/0001-27;TAXA MUNICIPAL PARA INÍCIO DA ANÁLISE DE PROJETO DA GLEBA K PELA PREFEITURA DO MUNICÍPIO DE SANTANA DE PARNAÍBA;24/01/2024;24/02/2024;Concluído;20/02/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;Victoria Herendy;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 645,39;;R$ 645,39;R$ 645,39;;52020;INCORPORAÇÃO;13;INCORPORAÇÃO;;;;;;;;;;não;;;não;não;não
GUIA/1200005;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;1991;PREFEITURA MUNICIAL DE GUARULHOS;01.436.321/0001-04;CERTIDÃO DE MEDIDAS E CONFRONTAÇÕES - PREF. DE GRU;10/04/2024;10/06/2024;Concluído;27/08/2024;Completamente medido. ;KATIA SANGALI;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 36,82;;R$ 36,82;R$ 36,82;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
GUIA/1200004;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;19;MUNICIPIO DE SAO PAULO;46.395.000/0001-39;EXPEDIÇÃO DE CERTIDÃO AMBIENTAL DO TAG E DA PCGRU PARA COMPOSIÇÃO DA DUE DILIGENCE;08/04/2024;08/06/2024;Concluído;05/07/2024;Situação alterada através de liberação de medições. O contrato foi totalmente medido.;KATIA SANGALI;Aprovada;Sienge Api;2;MÃO DE OBRA;R$ 767,60;;R$ 767,60;R$ 767,60;;12020;INCORPORAÇÃO/LOTEAMENTO;9;JURIDICO;;;;;;;;;;não;;;não;não;não
FAT/7000201;700 - TERRAS DE SANTANA DE PARNAIBA EMPREENDIMENTOS IMOBILIARIOS LTDA;70021;Gente e Gestão;2289;SIND EMP COMP VENDA LOC ADM IMOV RESID COMERC SAO PAULO;60.746.898/0001-73;FILIAÇÃO SECOVI;01/04/2024;25/05/2025;Parcialmente medido;;;TIAGO SOUZA;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;R$ 7.872,00;;R$ 7.872,00;R$ 3.034,00;R$ 4.838,00;70021;Gente e Gestão;11;GENTE E GESTÃO;;R$ 4.838,00;;;;;;;;não;;;não;não;não
FAT/1200003;120 - TAG BOM SUCESSO EMPREENDIMENTOS IMOBILIARIOS LTDA.;12010;PROJETO TAG;3675;GEO CORING LOCACOES DE EQUIPAMENTOS GEOTECNICOS LTDA;45.145.647/0001-40;SONDAGEM - GEOCORING - 100% EPTOS (FAT DIRETO CTF/1200050);08/03/2024;25/12/2024;Rescindido;30/04/2024;Devido aos resultados da última sondagem, podemos concluir o contrato.;WERLE SILVA;Aprovada;Sienge Api;1;MATERIAIS E MÃO DE OBRA;;R$ 40.000,00;R$ 40.000,00;R$ 37.749,00;;12020;INCORPORAÇÃO/LOTEAMENTO;16;LOTEAMENTO;;;;;;;;;;não;;;não;não;não
